See original data: 
Section   Material 
and Evaluation Summary 
Interpreted ENDF file 

U-235(FY_cum)U-236,RNP   MAT=9228 MF=8 MT=459   Library: ENDF/B-VIII.0   

(n,FY_cum) Cumulative Fission-Product Yields
Fission-product yields are given for 3 incident neutron energies

Neutron energy =  2.5300E-02

   PRODUCT      ZAFP     FPS           Y          DY
 48-Cd-116    48116.      0.  3.4004E-04  6.8007E-06
 48-Cd-117    48117.      0.  2.7300E-04  1.2285E-04
 48-Cd-117-M  48117.      1.  9.5179E-05  4.2831E-05
 48-Cd-118    48118.      0.  3.3619E-04  7.7323E-05
 48-Cd-119    48119.      0.  1.7408E-04  7.8335E-05
 48-Cd-119-M  48119.      1.  1.7408E-04  1.1141E-04
 48-Cd-120    48120.      0.  3.4229E-04  2.1906E-04
 48-Cd-121-M  48121.      1.  1.3416E-04  8.5865E-05
 48-Cd-121    48121.      0.  1.8323E-04  1.1727E-04
 48-Cd-122    48122.      0.  2.8550E-04  1.8272E-04
 48-Cd-123    48123.      0.  1.5524E-04  9.9353E-05
 48-Cd-124    48124.      0.  8.9069E-05  5.7004E-05
 48-Cd-125    48125.      0.  5.2199E-06  3.3408E-06
 48-Cd-126    48126.      0.  1.9200E-06  1.2288E-06
 48-Cd-127    48127.      0.  1.0600E-06  6.7839E-07
 48-Cd-128    48128.      0.  2.3000E-07  1.4720E-07
 48-Cd-129    48129.      0.  3.7600E-08  2.4064E-08
 48-Cd-130    48130.      0.  1.1200E-05  7.1679E-06
 48-Cd-131    48131.      0.  9.7799E-07  6.2591E-07
 48-Cd-132    48132.      0.  1.6100E-08  1.0304E-08
 48-Cd-133    48133.      0.  8.7621E-11  5.6078E-11
 48-Cd-134    48134.      0.  3.0200E-12  1.9328E-12
 48-Cd-135    48135.      0.  2.2227E-13  1.4225E-13
 48-Cd-136    48136.      0.  0.0000E+00  0.0000E+00
 49-In-107    49107.      0.  0.0000E+00  0.0000E+00
 49-In-109    49109.      0.  0.0000E+00  0.0000E+00
 49-In-111    49111.      0.  0.0000E+00  0.0000E+00
 49-In-112    49112.      0.  0.0000E+00  0.0000E+00
 49-In-112-M  49112.      1.  0.0000E+00  0.0000E+00
 49-In-113    49113.      0.  3.2614E-04  9.1318E-06
 49-In-113-M  49113.      1.  0.0000E+00  0.0000E+00
 49-In-114    49114.      0.  1.6400E-14  1.0496E-14
 49-In-114-M  49114.      1.  1.3100E-14  8.3839E-15
 49-In-115    49115.      0.  3.2728E-04  1.3091E-05
 49-In-115-M  49115.      1.  3.1077E-04  8.7015E-06
 49-In-116-N  49116.      2.  3.8800E-11  2.4832E-11
 49-In-116    49116.      0.  3.8800E-11  2.4832E-11
 49-In-116-M  49116.      1.  7.7599E-11  4.9664E-11
 49-In-117    49117.      0.  2.3457E-04  7.5062E-05
 49-In-117-M  49117.      1.  2.5212E-04  1.1345E-04
 49-In-118-N  49118.      2.  1.4450E-08  9.2479E-09
 49-In-118    49118.      0.  3.3629E-04  5.3806E-05
 49-In-118-M  49118.      1.  2.8683E-08  1.8357E-08
 49-In-119    49119.      0.  1.8449E-04  8.3020E-05
 49-In-119-M  49119.      1.  1.7443E-04  7.8493E-05
 49-In-120-N  49120.      2.  0.0000E+00  0.0000E+00
 49-In-120    49120.      0.  1.7641E-04  1.1290E-04
 49-In-120-M  49120.      1.  1.7641E-04  1.1290E-04
 49-In-121    49121.      0.  1.7762E-04  1.1368E-04
 49-In-121-M  49121.      1.  1.9166E-04  1.2267E-04
 49-In-122-N  49122.      2.  0.0000E+00  0.0000E+00
 49-In-122    49122.      0.  3.3937E-04  1.0860E-04
 49-In-122-M  49122.      1.  5.3879E-05  3.4483E-05
 49-In-123    49123.      0.  3.1171E-04  1.9949E-04
 49-In-123-M  49123.      1.  7.5069E-05  4.8044E-05
 49-In-124-M  49124.      1.  1.4271E-04  9.1337E-05
 49-In-124    49124.      0.  2.3178E-04  1.4834E-04
 49-In-125    49125.      0.  1.8717E-04  1.1979E-04
 49-In-125-M  49125.      1.  1.8508E-04  1.1845E-04
 49-In-126-M  49126.      1.  1.4726E-04  9.4246E-05
 49-In-126    49126.      0.  1.4534E-04  9.3017E-05
 49-In-127    49127.      0.  3.3094E-04  2.1180E-04
 49-In-127-M  49127.      1.  3.3094E-04  2.1180E-04
 49-In-128-M  49128.      1.  1.9665E-04  1.2586E-04
 49-In-128    49128.      0.  1.9688E-04  1.2601E-04
 49-In-129    49129.      0.  1.6651E-04  1.0656E-04
 49-In-129-M  49129.      1.  1.6647E-04  1.0654E-04
 49-In-130-N  49130.      2.  0.0000E+00  0.0000E+00
 49-In-130-M  49130.      1.  0.0000E+00  0.0000E+00
 49-In-130    49130.      0.  8.7030E-04  5.5699E-04
 49-In-131-M  49131.      1.  0.0000E+00  0.0000E+00
 49-In-131    49131.      0.  3.7635E-04  2.4086E-04
 49-In-132    49132.      0.  1.8090E-05  1.1578E-05
 49-In-133    49133.      0.  2.7000E-06  1.7280E-06
 49-In-134    49134.      0.  5.9700E-08  3.8208E-08
 49-In-135    49135.      0.  6.8491E-09  4.3835E-09
 49-In-136    49136.      0.  6.8699E-12  4.3968E-12
 49-In-137    49137.      0.  5.6234E-14  3.5990E-14
 50-Sn-111    50111.      0.  0.0000E+00  0.0000E+00
 50-Sn-112    50112.      0.  0.0000E+00  0.0000E+00
 50-Sn-113-M  50113.      1.  0.0000E+00  0.0000E+00
 50-Sn-113    50113.      0.  0.0000E+00  0.0000E+00
 50-Sn-114    50114.      0.  1.6100E-14  1.0304E-14
 50-Sn-115    50115.      0.  3.3878E-04  9.4858E-06
 50-Sn-116    50116.      0.  1.1600E-10  5.2200E-11
 50-Sn-117-M  50117.      1.  7.5062E-07  4.8039E-07
 50-Sn-117    50117.      0.  3.6819E-04  2.3564E-04
 50-Sn-118    50118.      0.  3.3632E-04  2.6905E-05
 50-Sn-119    50119.      0.  3.5020E-04  2.8016E-05
 50-Sn-119-M  50119.      1.  9.2299E-06  4.1535E-06
 50-Sn-120    50120.      0.  3.5292E-04  2.8233E-05
 50-Sn-121    50121.      0.  3.6342E-04  2.3259E-04
 50-Sn-121-M  50121.      1.  2.0895E-05  1.3373E-05
 50-Sn-122    50122.      0.  4.0408E-04  4.4448E-05
 50-Sn-123    50123.      0.  3.9630E-05  2.5363E-05
 50-Sn-123-M  50123.      1.  4.0070E-04  9.2160E-05
 50-Sn-124    50124.      0.  6.2981E-04  6.9280E-05
 50-Sn-125    50125.      0.  4.1380E-04  1.8621E-04
 50-Sn-125-M  50125.      1.  2.6612E-04  1.1975E-04
 50-Sn-126    50126.      0.  9.7355E-04  1.5577E-04
 50-Sn-127    50127.      0.  2.2568E-03  7.2217E-04
 50-Sn-127-M  50127.      1.  7.8101E-04  4.9985E-04
 50-Sn-128-M  50128.      1.  2.2716E-03  1.4538E-03
 50-Sn-128    50128.      0.  4.9413E-03  3.1624E-03
 50-Sn-129    50129.      0.  5.8240E-03  1.8637E-03
 50-Sn-129-M  50129.      1.  1.9195E-03  1.2285E-03
 50-Sn-130-M  50130.      1.  6.8656E-03  4.3940E-03
 50-Sn-130    50130.      0.  7.2290E-03  4.6266E-03
 50-Sn-131-M  50131.      1.  6.9513E-03  4.4488E-03
 50-Sn-131    50131.      0.  7.2847E-03  4.6622E-03
 50-Sn-132    50132.      0.  3.2308E-03  3.5539E-04
 50-Sn-133    50133.      0.  1.3835E-03  8.8543E-04
 50-Sn-134    50134.      0.  1.6648E-04  1.0655E-04
 50-Sn-135    50135.      0.  1.6240E-05  1.0393E-05
 50-Sn-136    50136.      0.  3.2400E-07  2.0736E-07
 50-Sn-137    50137.      0.  3.7400E-09  2.3936E-09
 50-Sn-138    50138.      0.  1.7500E-10  1.1200E-10
 50-Sn-139    50139.      0.  1.2656E-12  8.1001E-13
 50-Sn-140    50140.      0.  1.2374E-13  7.9194E-14
 51-Sb-113    51113.      0.  0.0000E+00  0.0000E+00
 51-Sb-115    51115.      0.  0.0000E+00  0.0000E+00
 51-Sb-117    51117.      0.  0.0000E+00  0.0000E+00
 51-Sb-118    51118.      0.  0.0000E+00  0.0000E+00
 51-Sb-118-M  51118.      1.  0.0000E+00  0.0000E+00
 51-Sb-119    51119.      0.  8.8599E-14  5.6703E-14
 51-Sb-120    51120.      0.  2.6800E-12  1.7152E-12
 51-Sb-120-M  51120.      1.  4.5600E-12  2.9184E-12
 51-Sb-121    51121.      0.  3.6811E-04  2.9448E-05
 51-Sb-122    51122.      0.  1.2600E-08  8.0639E-09
 51-Sb-122-M  51122.      1.  7.1899E-09  4.6016E-09
 51-Sb-123    51123.      0.  4.4063E-04  4.8469E-05
 51-Sb-124-N  51124.      2.  0.0000E+00  0.0000E+00
 51-Sb-124    51124.      0.  3.5000E-06  2.2400E-06
 51-Sb-124-M  51124.      1.  1.7500E-06  1.1200E-06
 51-Sb-125    51125.      0.  6.8029E-04  5.4424E-05
 51-Sb-126-N  51126.      2.  6.5282E-04  4.1781E-04
 51-Sb-126    51126.      0.  1.3724E-04  1.5096E-05
 51-Sb-126-M  51126.      1.  9.7464E-04  1.0721E-04
 51-Sb-127    51127.      0.  3.0625E-03  8.5751E-05
 51-Sb-128    51128.      0.  2.2359E-04  1.4310E-04
 51-Sb-128-M  51128.      1.  5.0014E-03  3.2009E-03
 51-Sb-129    51129.      0.  8.3515E-03  1.3362E-03
 51-Sb-130    51130.      0.  8.3825E-03  5.3648E-03
 51-Sb-130-M  51130.      1.  9.3233E-03  5.9669E-03
 51-Sb-131    51131.      0.  2.9192E-02  1.7515E-03
 51-Sb-132    51132.      0.  1.8814E-02  6.0203E-03
 51-Sb-132-M  51132.      1.  1.7047E-02  5.4550E-03
 51-Sb-133    51133.      0.  1.6647E-02  9.9883E-04
 51-Sb-134-M  51134.      1.  2.4423E-03  1.5630E-03
 51-Sb-134    51134.      0.  2.5783E-03  1.6501E-03
 51-Sb-135    51135.      0.  2.4750E-03  1.5840E-03
 51-Sb-136    51136.      0.  1.4046E-04  8.9894E-05
 51-Sb-137    51137.      0.  8.4099E-06  5.3824E-06
 51-Sb-138    51138.      0.  1.1400E-06  7.2959E-07
 51-Sb-139    51139.      0.  3.9000E-08  2.4960E-08
 51-Sb-140    51140.      0.  2.8220E-09  1.8061E-09
 51-Sb-141    51141.      0.  2.3056E-12  1.4756E-12
 51-Sb-142    51142.      0.  1.5579E-13  9.9706E-14
 52-Te-115    52115.      0.  0.0000E+00  0.0000E+00
 52-Te-117    52117.      0.  0.0000E+00  0.0000E+00
 52-Te-118    52118.      0.  0.0000E+00  0.0000E+00
 52-Te-119    52119.      0.  0.0000E+00  0.0000E+00
 52-Te-120    52120.      0.  0.0000E+00  0.0000E+00
 52-Te-121-M  52121.      1.  7.8499E-15  5.0240E-15
 52-Te-121    52121.      0.  1.4805E-14  9.4752E-15
 52-Te-122    52122.      0.  1.2200E-08  7.8079E-09
 52-Te-123    52123.      0.  1.4300E-10  9.1519E-11
 52-Te-123-M  52123.      1.  1.1300E-10  7.2319E-11
 52-Te-124    52124.      0.  3.5000E-06  2.2400E-06
 52-Te-125    52125.      0.  6.8029E-04  4.0818E-05
 52-Te-125-M  52125.      1.  1.5307E-04  1.2246E-05
 52-Te-126    52126.      0.  9.7544E-04  7.8035E-05
 52-Te-127    52127.      0.  3.0508E-03  8.5421E-05
 52-Te-127-M  52127.      1.  4.9001E-04  1.3720E-05
 52-Te-128    52128.      0.  5.0450E-03  4.0360E-04
 52-Te-129    52129.      0.  7.8470E-03  6.2776E-04
 52-Te-129-M  52129.      1.  1.3865E-03  4.4367E-04
 52-Te-130    52130.      0.  1.7946E-02  7.1784E-04
 52-Te-131    52131.      0.  2.8673E-02  1.7204E-03
 52-Te-131-M  52131.      1.  4.2818E-03  1.9268E-03
 52-Te-132    52132.      0.  4.6608E-02  9.3215E-04
 52-Te-133    52133.      0.  3.9414E-02  9.0653E-03
 52-Te-133-M  52133.      1.  2.7503E-02  2.2002E-03
 52-Te-134    52134.      0.  6.5651E-02  1.8382E-03
 52-Te-135    52135.      0.  2.6809E-02  6.1661E-03
 52-Te-136    52136.      0.  1.0300E-02  4.1199E-04
 52-Te-137    52137.      0.  1.6150E-03  1.0336E-03
 52-Te-138    52138.      0.  1.0887E-03  6.9678E-04
 52-Te-139    52139.      0.  9.7969E-05  6.2700E-05
 52-Te-140    52140.      0.  9.0399E-06  5.7856E-06
 52-Te-141    52141.      0.  1.5334E-07  9.8138E-08
 52-Te-142    52142.      0.  1.4000E-08  8.9599E-09
 52-Te-143    52143.      0.  8.7073E-12  5.5727E-12
 52-Te-145    52145.      0.  1.1647E-13  7.4543E-14
 53-I -121    53121.      0.  0.0000E+00  0.0000E+00
 53-I -123    53123.      0.  0.0000E+00  0.0000E+00
 53-I -125    53125.      0.  0.0000E+00  0.0000E+00
 53-I -126    53126.      0.  0.0000E+00  0.0000E+00
 53-I -127    53127.      0.  3.0625E-03  6.1251E-05
 53-I -128    53128.      0.  0.0000E+00  0.0000E+00
 53-I -129    53129.      0.  8.3516E-03  3.3407E-04
 53-I -130    53130.      0.  1.7100E-07  1.0944E-07
 53-I -130-M  53130.      1.  4.8000E-08  3.0720E-08
 53-I -131    53131.      0.  3.2195E-02  4.5073E-04
 53-I -132-M  53132.      1.  5.1215E-05  3.2777E-05
 53-I -132    53132.      0.  4.6703E-02  2.9890E-02
 53-I -133-M  53133.      1.  1.9188E-03  1.2281E-03
 53-I -133    53133.      0.  6.7179E-02  4.2995E-02
 53-I -134    53134.      0.  7.6412E-02  7.6412E-04
 53-I -134-M  53134.      1.  3.3806E-03  2.1636E-03
 53-I -135    53135.      0.  6.2959E-02  2.5184E-03
 53-I -136    53136.      0.  2.8712E-02  4.5939E-03
 53-I -136-M  53136.      1.  1.4531E-02  2.3250E-03
 53-I -137    53137.      0.  2.5661E-02  1.5397E-03
 53-I -138    53138.      0.  1.3530E-02  5.4119E-04
 53-I -139    53139.      0.  4.6949E-03  3.7559E-04
 53-I -140    53140.      0.  1.1229E-03  7.1867E-04
 53-I -141    53141.      0.  1.6854E-04  1.0787E-04
 53-I -142    53142.      0.  2.2650E-05  1.4496E-05
 53-I -143    53143.      0.  2.6831E-07  1.7172E-07
 53-I -144    53144.      0.  0.0000E+00  0.0000E+00
 53-I -145    53145.      0.  3.5890E-09  2.2970E-09
 53-I -146    53146.      0.  3.7835E-12  2.4214E-12
 53-I -147    53147.      0.  3.3691E-13  2.1562E-13
 54-Xe-124    54124.      0.  0.0000E+00  0.0000E+00
 54-Xe-125-M  54125.      1.  0.0000E+00  0.0000E+00
 54-Xe-125    54125.      0.  0.0000E+00  0.0000E+00
 54-Xe-126    54126.      0.  0.0000E+00  0.0000E+00
 54-Xe-127-M  54127.      1.  0.0000E+00  0.0000E+00
 54-Xe-127    54127.      0.  0.0000E+00  0.0000E+00
 54-Xe-128    54128.      0.  0.0000E+00  0.0000E+00
 54-Xe-129-M  54129.      1.  0.0000E+00  0.0000E+00
 54-Xe-129    54129.      0.  8.3516E-03  5.3450E-03
 54-Xe-130    54130.      0.  1.7800E-07  1.1392E-07
 54-Xe-131    54131.      0.  3.2195E-02  2.2537E-04
 54-Xe-131-M  54131.      1.  4.5074E-04  9.0147E-06
 54-Xe-132    54132.      0.  4.6710E-02  2.3355E-04
 54-Xe-133    54133.      0.  6.7236E-02  4.3031E-02
 54-Xe-133-M  54133.      1.  1.9771E-03  1.2653E-03
 54-Xe-134    54134.      0.  7.6667E-02  3.8333E-04
 54-Xe-134-M  54134.      1.  2.0444E-04  1.3084E-04
 54-Xe-135    54135.      0.  6.6011E-02  6.6011E-04
 54-Xe-135-M  54135.      1.  1.1111E-02  2.5555E-03
 54-Xe-136    54136.      0.  6.2153E-02  3.1077E-04
 54-Xe-137    54137.      0.  5.9931E-02  8.3903E-04
 54-Xe-138    54138.      0.  6.0093E-02  8.4131E-04
 54-Xe-139    54139.      0.  4.2266E-02  1.1834E-03
 54-Xe-140    54140.      0.  2.6929E-02  7.5402E-04
 54-Xe-141    54141.      0.  8.9353E-03  5.3612E-04
 54-Xe-142    54142.      0.  5.6868E-03  2.5591E-03
 54-Xe-143-M  54143.      1.  3.1796E-04  2.0349E-04
 54-Xe-143    54143.      0.  3.1823E-04  2.0366E-04
 54-Xe-144    54144.      0.  0.0000E+00  0.0000E+00
 54-Xe-145    54145.      0.  8.5099E-06  5.4463E-06
 54-Xe-146    54146.      0.  3.4000E-07  2.1760E-07
 54-Xe-147    54147.      0.  2.2407E-08  1.4340E-08
 54-Xe-148    54148.      0.  6.2099E-11  3.9744E-11
 54-Xe-149    54149.      0.  3.5093E-13  2.2459E-13
 54-Xe-150    54150.      0.  0.0000E+00  0.0000E+00
 55-Cs-127    55127.      0.  0.0000E+00  0.0000E+00
 55-Cs-129    55129.      0.  0.0000E+00  0.0000E+00
 55-Cs-131    55131.      0.  1.6300E-14  1.0432E-14
 55-Cs-132    55132.      0.  2.6200E-12  1.6768E-12
 55-Cs-133    55133.      0.  6.7236E-02  3.3618E-04
 55-Cs-134-M  55134.      1.  2.5200E-08  1.6128E-08
 55-Cs-134    55134.      0.  5.0400E-08  3.2256E-08
 55-Cs-135-M  55135.      1.  1.0300E-06  6.5919E-07
 55-Cs-135    55135.      0.  6.6013E-02  4.2248E-02
 55-Cs-136-M  55136.      1.  5.8639E-05  3.7529E-05
 55-Cs-136    55136.      0.  1.1728E-04  7.5059E-05
 55-Cs-137    55137.      0.  6.2214E-02  3.1107E-04
 55-Cs-138    55138.      0.  6.6496E-02  9.3095E-04
 55-Cs-138-M  55138.      1.  1.1479E-03  7.3463E-04
 55-Cs-139    55139.      0.  6.3232E-02  6.9555E-03
 55-Cs-140    55140.      0.  5.7402E-02  1.6072E-03
 55-Cs-141    55141.      0.  4.3867E-02  7.0187E-03
 55-Cs-142    55142.      0.  2.8339E-02  1.7004E-03
 55-Cs-143    55143.      0.  1.2626E-02  7.5754E-04
 55-Cs-144    55144.      0.  3.8041E-03  3.0433E-04
 55-Cs-145    55145.      0.  1.3816E-03  8.8421E-04
 55-Cs-146    55146.      0.  1.5238E-04  9.7522E-05
 55-Cs-147    55147.      0.  2.4628E-05  1.5762E-05
 55-Cs-148    55148.      0.  4.0600E-07  2.5984E-07
 55-Cs-149    55149.      0.  1.0814E-08  6.9207E-09
 55-Cs-150    55150.      0.  1.1300E-10  7.2319E-11
 55-Cs-151    55151.      0.  3.2381E-13  2.0724E-13
 55-Cs-152    55152.      0.  9.1472E-15  5.8542E-15
 56-Ba-129    56129.      0.  0.0000E+00  0.0000E+00
 56-Ba-131    56131.      0.  0.0000E+00  0.0000E+00
 56-Ba-132    56132.      0.  5.7600E-14  3.6864E-14
 56-Ba-133    56133.      0.  0.0000E+00  0.0000E+00
 56-Ba-134    56134.      0.  5.0400E-08  3.2256E-08
 56-Ba-135-M  56135.      1.  1.2250E-10  7.8399E-11
 56-Ba-135    56135.      0.  6.6013E-02  4.2248E-02
 56-Ba-136-M  56136.      1.  1.3167E-05  8.4268E-06
 56-Ba-136    56136.      0.  1.1734E-04  7.5097E-05
 56-Ba-137    56137.      0.  6.2215E-02  2.1775E-04
 56-Ba-137-M  56137.      1.  5.8855E-02  2.9428E-04
 56-Ba-138    56138.      0.  6.6805E-02  4.6763E-04
 56-Ba-139    56139.      0.  6.3432E-02  6.3433E-04
 56-Ba-140    56140.      0.  5.9777E-02  5.9777E-04
 56-Ba-141    56141.      0.  5.9444E-02  2.3778E-03
 56-Ba-142    56142.      0.  5.5122E-02  1.1024E-03
 56-Ba-143    56143.      0.  4.8648E-02  1.3621E-03
 56-Ba-144    56144.      0.  3.3998E-02  1.3599E-03
 56-Ba-145    56145.      0.  2.4412E-02  5.6148E-03
 56-Ba-146    56146.      0.  1.1643E-02  2.6778E-03
 56-Ba-147    56147.      0.  2.4274E-03  1.5535E-03
 56-Ba-148    56148.      0.  3.8660E-04  2.4742E-04
 56-Ba-149    56149.      0.  2.5640E-05  1.6409E-05
 56-Ba-150    56150.      0.  1.4900E-06  9.5359E-07
 56-Ba-151    56151.      0.  2.1535E-08  1.3783E-08
 56-Ba-152    56152.      0.  8.2199E-10  5.2608E-10
 56-Ba-153    56153.      0.  1.9309E-12  1.2358E-12
 56-Ba-154    56154.      0.  3.6500E-14  2.3360E-14
 56-Ba-155    56155.      0.  1.6013E-15  1.0249E-15
 57-La-133    57133.      0.  0.0000E+00  0.0000E+00
 57-La-135    57135.      0.  0.0000E+00  0.0000E+00
 57-La-137    57137.      0.  2.6300E-11  1.6832E-11
 57-La-138    57138.      0.  9.7699E-08  3.9080E-09
 57-La-139    57139.      0.  6.3432E-02  3.1716E-04
 57-La-140    57140.      0.  5.9779E-02  5.9779E-04
 57-La-141    57141.      0.  5.9490E-02  1.6657E-03
 57-La-142    57142.      0.  5.5421E-02  7.7589E-04
 57-La-143    57143.      0.  5.7298E-02  1.6043E-03
 57-La-144    57144.      0.  5.2518E-02  8.4030E-03
 57-La-145    57145.      0.  3.6837E-02  2.2102E-03
 57-La-146-M  57146.      1.  6.6423E-03  4.2511E-03
 57-La-146    57146.      0.  1.8285E-02  1.1702E-02
 57-La-147    57147.      0.  1.3582E-02  3.1238E-03
 57-La-148    57148.      0.  4.6097E-03  2.9502E-03
 57-La-149    57149.      0.  1.2853E-03  8.2257E-04
 57-La-150    57150.      0.  1.9035E-04  1.2182E-04
 57-La-151    57151.      0.  2.3670E-05  1.5149E-05
 57-La-152    57152.      0.  1.3700E-06  8.7679E-07
 57-La-153    57153.      0.  5.9499E-08  3.8080E-08
 57-La-154    57154.      0.  7.9999E-10  5.1200E-10
 57-La-155    57155.      0.  4.9344E-11  3.1580E-11
 57-La-156    57156.      0.  4.6181E-14  2.9556E-14
 57-La-157    57157.      0.  9.9838E-16  6.3896E-16
 58-Ce-135    58135.      0.  0.0000E+00  0.0000E+00
 58-Ce-137    58137.      0.  0.0000E+00  0.0000E+00
 58-Ce-138    58138.      0.  2.9300E-08  1.1720E-09
 58-Ce-139    58139.      0.  3.0300E-12  1.9392E-12
 58-Ce-139-M  58139.      1.  2.2500E-12  1.4400E-12
 58-Ce-140    58140.      0.  5.9779E-02  4.1845E-04
 58-Ce-141    58141.      0.  5.9491E-02  1.6657E-03
 58-Ce-142    58142.      0.  5.5421E-02  5.5421E-04
 58-Ce-143    58143.      0.  5.7312E-02  8.0236E-04
 58-Ce-144    58144.      0.  5.2686E-02  7.3761E-04
 58-Ce-145    58145.      0.  3.7756E-02  7.5511E-04
 58-Ce-146    58146.      0.  2.9195E-02  5.8390E-04
 58-Ce-147    58147.      0.  2.1235E-02  8.4942E-04
 58-Ce-148    58148.      0.  1.6270E-02  1.3016E-03
 58-Ce-149    58149.      0.  8.8493E-03  2.0353E-03
 58-Ce-150    58150.      0.  4.7588E-03  2.1414E-03
 58-Ce-151    58151.      0.  1.3906E-03  8.8999E-04
 58-Ce-152    58152.      0.  3.5503E-04  2.2722E-04
 58-Ce-153    58153.      0.  3.9360E-05  2.5190E-05
 58-Ce-154    58154.      0.  2.4600E-06  1.5744E-06
 58-Ce-155    58155.      0.  1.1700E-07  7.4879E-08
 58-Ce-156    58156.      0.  4.1500E-09  2.6560E-09
 58-Ce-157    58157.      0.  6.6399E-11  4.2496E-11
 58-Ce-158    58158.      0.  9.2499E-13  5.9199E-13
 58-Ce-159    58159.      0.  3.3101E-15  2.1185E-15
 58-Ce-160    58160.      0.  0.0000E+00  0.0000E+00
 59-Pr-139    59139.      0.  0.0000E+00  0.0000E+00
 59-Pr-140    59140.      0.  0.0000E+00  0.0000E+00
 59-Pr-141    59141.      0.  5.9491E-02  8.3287E-04
 59-Pr-142-M  59142.      1.  7.8499E-12  5.0240E-12
 59-Pr-142    59142.      0.  1.5700E-11  1.0048E-11
 59-Pr-143    59143.      0.  5.7312E-02  5.7312E-04
 59-Pr-144    59144.      0.  5.2686E-02  5.2686E-04
 59-Pr-144-M  59144.      1.  2.6348E-04  3.6887E-06
 59-Pr-145    59145.      0.  3.7757E-02  3.7757E-04
 59-Pr-146    59146.      0.  2.9213E-02  2.9213E-04
 59-Pr-147    59147.      0.  2.1388E-02  4.2777E-04
 59-Pr-148-M  59148.      1.  2.7945E-04  1.7885E-04
 59-Pr-148    59148.      0.  1.6550E-02  1.0592E-02
 59-Pr-149    59149.      0.  1.0335E-02  6.2010E-04
 59-Pr-150    59150.      0.  6.6561E-03  3.9936E-04
 59-Pr-151    59151.      0.  3.5817E-03  8.2379E-04
 59-Pr-152    59152.      0.  1.5578E-03  9.9697E-04
 59-Pr-153    59153.      0.  5.8704E-04  3.7570E-04
 59-Pr-154    59154.      0.  8.1569E-05  5.2204E-05
 59-Pr-155    59155.      0.  1.6690E-05  1.0681E-05
 59-Pr-156    59156.      0.  1.4800E-06  9.4719E-07
 59-Pr-157    59157.      0.  1.1100E-07  7.1039E-08
 59-Pr-158    59158.      0.  4.0400E-09  2.5856E-09
 59-Pr-159    59159.      0.  1.0200E-10  6.5279E-11
 59-Pr-160    59160.      0.  9.1099E-13  5.8303E-13
 59-Pr-161    59161.      0.  1.9547E-15  1.2510E-15
 59-Pr-162    59162.      0.  1.2018E-17  7.6916E-18
 60-Nd-140    60140.      0.  0.0000E+00  0.0000E+00
 60-Nd-141    60141.      0.  0.0000E+00  0.0000E+00
 60-Nd-142    60142.      0.  1.5700E-11  1.0048E-11
 60-Nd-143    60143.      0.  5.7312E-02  2.8656E-04
 60-Nd-144    60144.      0.  5.2687E-02  3.6880E-04
 60-Nd-145    60145.      0.  3.7757E-02  1.8878E-04
 60-Nd-146    60146.      0.  2.9213E-02  1.4607E-04
 60-Nd-147    60147.      0.  2.1389E-02  2.1389E-04
 60-Nd-148    60148.      0.  1.6834E-02  8.4171E-05
 60-Nd-149    60149.      0.  1.0370E-02  2.9035E-04
 60-Nd-150    60150.      0.  6.8580E-03  3.4290E-05
 60-Nd-151    60151.      0.  4.1167E-03  5.7633E-05
 60-Nd-152    60152.      0.  2.6920E-03  1.6152E-04
 60-Nd-153    60153.      0.  1.6051E-03  2.5682E-04
 60-Nd-154    60154.      0.  6.4771E-04  1.4897E-04
 60-Nd-155    60155.      0.  2.6682E-04  1.7076E-04
 60-Nd-156    60156.      0.  9.2299E-05  5.9071E-05
 60-Nd-157    60157.      0.  1.6150E-05  1.0336E-05
 60-Nd-158    60158.      0.  2.6200E-06  1.6768E-06
 60-Nd-159    60159.      0.  1.6700E-07  1.0688E-07
 60-Nd-160    60160.      0.  7.0599E-09  4.5184E-09
 60-Nd-161    60161.      0.  1.3000E-10  8.3199E-11
 60-Nd-162    60162.      0.  1.0800E-12  6.9119E-13
 60-Nd-163    60163.      0.  0.0000E+00  0.0000E+00
 60-Nd-164    60164.      0.  0.0000E+00  0.0000E+00
 61-Pm-141    61141.      0.  0.0000E+00  0.0000E+00
 61-Pm-143    61143.      0.  0.0000E+00  0.0000E+00
 61-Pm-144    61144.      0.  0.0000E+00  0.0000E+00
 61-Pm-145    61145.      0.  0.0000E+00  0.0000E+00
 61-Pm-146    61146.      0.  7.2299E-14  4.6272E-14
 61-Pm-147    61147.      0.  2.1389E-02  2.1389E-04
 61-Pm-148    61148.      0.  1.4200E-10  9.0879E-11
 61-Pm-148-M  61148.      1.  3.4100E-10  2.1824E-10
 61-Pm-149    61149.      0.  1.0370E-02  1.4517E-04
 61-Pm-150    61150.      0.  2.5100E-07  1.6064E-07
 61-Pm-151    61151.      0.  4.1199E-03  2.8839E-05
 61-Pm-152-N  61152.      2.  5.5000E-06  3.5200E-06
 61-Pm-152    61152.      0.  2.6975E-03  7.5530E-05
 61-Pm-152-M  61152.      1.  5.5000E-06  3.5200E-06
 61-Pm-153    61153.      0.  1.6701E-03  1.3361E-04
 61-Pm-154    61154.      0.  6.8440E-04  5.4752E-05
