See original data: 
Section   Material 
and Evaluation Summary 
Interpreted ENDF file 

U-238(FY_cum)U-239,RNP   MAT=9237 MF=8 MT=459   Library: ENDF/B-VIII.0   

(n,FY_cum) Cumulative Fission-Product Yields
Fission-product yields are given for 2 incident neutron energies

Neutron energy =  5.0000E+05

   PRODUCT      ZAFP     FPS           Y          DY
 40-Zr- 95    40095.      0.  4.8918E-02  9.7836E-04
 40-Zr- 96    40096.      0.  5.5754E-02  6.1329E-03
 40-Zr- 97    40097.      0.  5.2761E-02  7.3865E-04
 40-Zr- 98    40098.      0.  5.4339E-02  8.6943E-03
 40-Zr- 99    40099.      0.  5.5363E-02  8.8581E-03
 40-Zr-100    40100.      0.  4.4949E-02  7.1918E-03
 40-Zr-101    40101.      0.  4.2354E-02  9.7415E-03
 40-Zr-102    40102.      0.  2.3850E-02  5.4854E-03
 40-Zr-103    40103.      0.  1.3083E-02  3.0090E-03
 40-Zr-104    40104.      0.  4.7451E-03  3.0369E-03
 40-Zr-105    40105.      0.  1.0840E-03  6.9377E-04
 40-Zr-106    40106.      0.  2.8070E-04  1.7965E-04
 40-Zr-107    40107.      0.  6.3407E-05  4.0581E-05
 40-Zr-108    40108.      0.  3.4300E-06  2.1952E-06
 40-Zr-109    40109.      0.  2.5588E-07  1.6376E-07
 40-Zr-110    40110.      0.  1.6600E-08  1.0624E-08
 40-Zr-111    40111.      0.  1.4186E-10  9.0790E-11
 40-Zr-112    40112.      0.  3.1625E-11  2.0240E-11
 40-Zr-113    40113.      0.  1.0695E-11  6.8447E-12
 41-Nb- 89    41089.      0.  0.0000E+00  0.0000E+00
 41-Nb- 90    41090.      0.  0.0000E+00  0.0000E+00
 41-Nb- 91    41091.      0.  2.8800E-14  1.8432E-14
 41-Nb- 92    41092.      0.  2.3100E-12  1.4784E-12
 41-Nb- 93    41093.      0.  4.5291E-02  1.2682E-03
 41-Nb- 93-M  41093.      1.  4.3027E-02  1.2048E-03
 41-Nb- 94    41094.      0.  7.2300E-09  4.6272E-09
 41-Nb- 94-M  41094.      1.  1.8800E-09  1.2032E-09
 41-Nb- 95    41095.      0.  4.8918E-02  9.7837E-04
 41-Nb- 95-M  41095.      1.  4.8920E-04  9.7840E-06
 41-Nb- 96    41096.      0.  1.0800E-06  6.9120E-07
 41-Nb- 97    41097.      0.  5.2800E-02  7.3920E-04
 41-Nb- 97-M  41097.      1.  4.9600E-02  6.9439E-04
 41-Nb- 98    41098.      0.  5.4596E-02  8.7354E-03
 41-Nb- 98-M  41098.      1.  4.5380E-05  2.9043E-05
 41-Nb- 99    41099.      0.  3.8889E-02  4.2777E-03
 41-Nb- 99-M  41099.      1.  1.8154E-02  2.9047E-03
 41-Nb-100    41100.      0.  2.4949E-02  5.7382E-03
 41-Nb-100-M  41100.      1.  2.4949E-02  5.7382E-03
 41-Nb-101    41101.      0.  5.6374E-02  4.5099E-03
 41-Nb-102-M  41102.      1.  1.0132E-02  6.4845E-03
 41-Nb-102    41102.      0.  3.3982E-02  2.1748E-02
 41-Nb-103    41103.      0.  3.9702E-02  9.1315E-03
 41-Nb-104-M  41104.      1.  1.1289E-02  7.2248E-03
 41-Nb-104    41104.      0.  1.6037E-02  1.0264E-02
 41-Nb-105    41105.      0.  1.3923E-02  3.2024E-03
 41-Nb-106    41106.      0.  6.5730E-03  2.9578E-03
 41-Nb-107    41107.      0.  1.9681E-03  1.2596E-03
 41-Nb-108    41108.      0.  4.4282E-04  2.8341E-04
 41-Nb-109    41109.      0.  9.3750E-05  6.0000E-05
 41-Nb-110    41110.      0.  1.3790E-05  8.8256E-06
 41-Nb-111    41111.      0.  7.0337E-07  4.5015E-07
 41-Nb-112    41112.      0.  1.5680E-07  1.0035E-07
 41-Nb-113    41113.      0.  5.3027E-08  3.3937E-08
 41-Nb-114    41114.      0.  1.2142E-10  7.7706E-11
 41-Nb-115    41115.      0.  2.2296E-11  1.4269E-11
 41-Nb-116    41116.      0.  5.4052E-13  3.4594E-13
 42-Mo- 90    42090.      0.  0.0000E+00  0.0000E+00
 42-Mo- 91    42091.      0.  0.0000E+00  0.0000E+00
 42-Mo- 92    42092.      0.  0.0000E+00  0.0000E+00
 42-Mo- 93-M  42093.      1.  0.0000E+00  0.0000E+00
 42-Mo- 93    42093.      0.  0.0000E+00  0.0000E+00
 42-Mo- 94    42094.      0.  7.2300E-09  4.6272E-09
 42-Mo- 95    42095.      0.  4.8918E-02  9.7837E-04
 42-Mo- 96    42096.      0.  1.0800E-06  6.9120E-07
 42-Mo- 97    42097.      0.  5.2800E-02  7.3921E-04
 42-Mo- 98    42098.      0.  5.4643E-02  6.0107E-03
 42-Mo- 99    42099.      0.  5.7054E-02  7.9876E-04
 42-Mo-100    42100.      0.  4.9981E-02  5.4979E-03
 42-Mo-101    42101.      0.  5.6976E-02  2.2790E-03
 42-Mo-102    42102.      0.  4.6198E-02  5.0818E-03
 42-Mo-103    42103.      0.  4.6014E-02  3.6811E-03
 42-Mo-104    42104.      0.  3.9583E-02  3.1666E-03
 42-Mo-105    42105.      0.  2.9889E-02  4.7822E-03
 42-Mo-106    42106.      0.  2.0836E-02  4.7923E-03
 42-Mo-107    42107.      0.  1.1517E-02  5.1828E-03
 42-Mo-108    42108.      0.  5.4148E-03  3.4655E-03
 42-Mo-109    42109.      0.  2.5788E-03  1.6505E-03
 42-Mo-110    42110.      0.  9.1371E-04  5.8478E-04
 42-Mo-111    42111.      0.  2.5770E-04  1.6493E-04
 42-Mo-112    42112.      0.  5.7450E-05  3.6768E-05
 42-Mo-113    42113.      0.  1.9428E-05  1.2434E-05
 42-Mo-114    42114.      0.  6.0200E-07  3.8528E-07
 42-Mo-115    42115.      0.  1.1055E-07  7.0749E-08
 42-Mo-116    42116.      0.  2.6800E-09  1.7152E-09
 42-Mo-117    42117.      0.  4.2729E-11  2.7346E-11
 42-Mo-118    42118.      0.  1.1511E-11  7.3668E-12
 43-Tc- 93    43093.      0.  0.0000E+00  0.0000E+00
 43-Tc- 95    43095.      0.  0.0000E+00  0.0000E+00
 43-Tc- 95-M  43095.      1.  0.0000E+00  0.0000E+00
 43-Tc- 97-M  43097.      1.  1.2350E-12  7.9040E-13
 43-Tc- 97    43097.      0.  2.4700E-12  1.5808E-12
 43-Tc- 98    43098.      0.  1.3900E-10  8.8960E-11
 43-Tc- 99    43099.      0.  5.7054E-02  5.7054E-04
 43-Tc- 99-M  43099.      1.  5.0208E-02  7.0291E-04
 43-Tc-100    43100.      0.  1.1300E-07  7.2320E-08
 43-Tc-101    43101.      0.  5.6978E-02  1.5954E-03
 43-Tc-102    43102.      0.  2.3197E-03  2.5517E-04
 43-Tc-102-M  43102.      1.  4.6207E-02  5.0828E-03
 43-Tc-103    43103.      0.  4.6158E-02  1.8463E-03
 43-Tc-104    43104.      0.  4.0258E-02  1.6103E-03
 43-Tc-105    43105.      0.  3.2131E-02  1.9278E-03
 43-Tc-106    43106.      0.  2.4457E-02  1.4674E-03
 43-Tc-107    43107.      0.  1.6657E-02  3.8311E-03
 43-Tc-108    43108.      0.  1.1418E-02  5.1379E-03
 43-Tc-109    43109.      0.  9.1787E-03  4.1304E-03
 43-Tc-110    43110.      0.  6.3884E-03  2.8748E-03
 43-Tc-111    43111.      0.  3.8562E-03  2.4679E-03
 43-Tc-112    43112.      0.  1.9495E-03  1.2477E-03
 43-Tc-113    43113.      0.  6.0302E-04  3.8593E-04
 43-Tc-114    43114.      0.  1.2528E-04  8.0180E-05
 43-Tc-115    43115.      0.  4.0502E-05  2.5921E-05
 43-Tc-116    43116.      0.  3.4600E-06  2.2144E-06
 43-Tc-117    43117.      0.  2.1186E-07  1.3559E-07
 43-Tc-118    43118.      0.  5.7072E-08  3.6526E-08
 43-Tc-119    43119.      0.  5.2439E-10  3.3561E-10
 43-Tc-120    43120.      0.  5.8288E-11  3.7304E-11
 43-Tc-121    43121.      0.  8.3178E-12  5.3234E-12
 44-Ru- 95    44095.      0.  0.0000E+00  0.0000E+00
 44-Ru- 96    44096.      0.  0.0000E+00  0.0000E+00
 44-Ru- 97    44097.      0.  0.0000E+00  0.0000E+00
 44-Ru- 98    44098.      0.  1.3900E-10  8.8960E-11
 44-Ru- 99    44099.      0.  5.7054E-02  5.7054E-04
 44-Ru-100    44100.      0.  1.1300E-07  7.2320E-08
 44-Ru-101    44101.      0.  5.6978E-02  1.5954E-03
 44-Ru-102    44102.      0.  4.6217E-02  3.6973E-03
 44-Ru-103    44103.      0.  4.6158E-02  9.2317E-04
 44-Ru-104    44104.      0.  4.0261E-02  1.6104E-03
 44-Ru-105    44105.      0.  3.2159E-02  9.0045E-04
 44-Ru-106    44106.      0.  2.4546E-02  6.8729E-04
 44-Ru-107    44107.      0.  1.6942E-02  1.8637E-03
 44-Ru-108    44108.      0.  1.2215E-02  3.9089E-03
 44-Ru-109-M  44109.      1.  9.8044E-04  6.2748E-04
 44-Ru-109    44109.      0.  1.0191E-02  6.5221E-03
 44-Ru-110    44110.      0.  1.0015E-02  3.2048E-03
 44-Ru-111    44111.      0.  9.0557E-03  2.8978E-03
 44-Ru-112    44112.      0.  8.0654E-03  2.5809E-03
 44-Ru-113    44113.      0.  5.1071E-03  3.2686E-03
 44-Ru-114    44114.      0.  2.3289E-03  1.4905E-03
 44-Ru-115    44115.      0.  1.2571E-03  8.0457E-04
 44-Ru-116    44116.      0.  3.4789E-04  2.2265E-04
 44-Ru-117    44117.      0.  7.7620E-05  4.9677E-05
 44-Ru-118    44118.      0.  2.0910E-05  1.3382E-05
 44-Ru-119    44119.      0.  2.6000E-06  1.6640E-06
 44-Ru-120    44120.      0.  2.8900E-07  1.8496E-07
 44-Ru-121    44121.      0.  4.1241E-08  2.6394E-08
 44-Ru-122    44122.      0.  1.0900E-09  6.9760E-10
 44-Ru-123    44123.      0.  3.6707E-11  2.3493E-11
 44-Ru-124    44124.      0.  9.4200E-13  6.0288E-13
 45-Rh- 99    45099.      0.  0.0000E+00  0.0000E+00
 45-Rh-101    45101.      0.  0.0000E+00  0.0000E+00
 45-Rh-101-M  45101.      1.  0.0000E+00  0.0000E+00
 45-Rh-102    45102.      0.  3.2800E-13  2.0992E-13
 45-Rh-102-M  45102.      1.  3.2800E-13  2.0992E-13
 45-Rh-103    45103.      0.  4.6158E-02  9.2317E-04
 45-Rh-103-M  45103.      1.  4.5697E-02  9.1393E-04
 45-Rh-104    45104.      0.  1.0800E-09  6.9120E-10
 45-Rh-104-M  45104.      1.  9.1800E-10  5.8752E-10
 45-Rh-105    45105.      0.  3.2159E-02  6.4318E-04
 45-Rh-105-M  45105.      1.  8.6829E-03  2.4312E-04
 45-Rh-106    45106.      0.  2.4546E-02  6.8729E-04
 45-Rh-106-M  45106.      1.  8.6600E-08  5.5424E-08
 45-Rh-107    45107.      0.  1.6944E-02  1.0166E-03
 45-Rh-108    45108.      0.  1.2220E-02  2.8106E-03
 45-Rh-108-M  45108.      1.  4.7400E-06  3.0336E-06
 45-Rh-109    45109.      0.  1.1228E-02  7.1860E-03
 45-Rh-109-M  45109.      1.  5.1239E-03  3.2793E-03
 45-Rh-110    45110.      0.  1.0144E-02  2.3331E-03
 45-Rh-110-M  45110.      1.  1.2896E-04  8.2535E-05
 45-Rh-111    45111.      0.  9.9097E-03  2.2792E-03
 45-Rh-112    45112.      0.  1.0246E-02  1.1271E-03
 45-Rh-113    45113.      0.  8.8222E-03  2.8231E-03
 45-Rh-114    45114.      0.  6.3570E-03  2.8607E-03
 45-Rh-115    45115.      0.  6.2411E-03  3.9943E-03
 45-Rh-116    45116.      0.  3.4396E-03  2.2014E-03
 45-Rh-117    45117.      0.  1.6975E-03  1.0864E-03
 45-Rh-118    45118.      0.  1.0375E-03  6.6399E-04
 45-Rh-119    45119.      0.  3.0371E-04  1.9437E-04
 45-Rh-120    45120.      0.  8.1530E-05  5.2179E-05
 45-Rh-121    45121.      0.  1.5110E-05  9.6704E-06
 45-Rh-122    45122.      0.  1.9900E-06  1.2736E-06
 45-Rh-123    45123.      0.  1.8200E-07  1.1648E-07
 45-Rh-124    45124.      0.  1.2100E-08  7.7440E-09
 45-Rh-125    45125.      0.  2.6421E-10  1.6910E-10
 45-Rh-126    45126.      0.  2.1984E-11  1.4070E-11
 45-Rh-127    45127.      0.  4.4314E-12  2.8361E-12
 46-Pd- 99    46099.      0.  0.0000E+00  0.0000E+00
 46-Pd-101    46101.      0.  0.0000E+00  0.0000E+00
 46-Pd-102    46102.      0.  5.2500E-14  3.3600E-14
 46-Pd-103    46103.      0.  0.0000E+00  0.0000E+00
 46-Pd-104    46104.      0.  1.0700E-09  6.8480E-10
 46-Pd-105    46105.      0.  3.2159E-02  4.5023E-04
 46-Pd-106    46106.      0.  2.4546E-02  6.8729E-04
 46-Pd-107    46107.      0.  1.6944E-02  1.0166E-03
 46-Pd-107-M  46107.      1.  3.8000E-10  2.4320E-10
 46-Pd-108    46108.      0.  1.2225E-02  1.9559E-03
 46-Pd-109    46109.      0.  1.1228E-02  7.1861E-03
 46-Pd-109-M  46109.      1.  1.0700E-07  6.8480E-08
 46-Pd-110    46110.      0.  1.0274E-02  1.1302E-03
 46-Pd-111    46111.      0.  9.9073E-03  1.5852E-03
 46-Pd-111-M  46111.      1.  5.2750E-05  1.6880E-05
 46-Pd-112    46112.      0.  1.0327E-02  6.1960E-04
 46-Pd-113    46113.      0.  9.1410E-03  1.4626E-03
 46-Pd-114    46114.      0.  7.1732E-03  2.2954E-03
 46-Pd-115    46115.      0.  8.4714E-03  2.7108E-03
 46-Pd-116    46116.      0.  6.4398E-03  2.8979E-03
 46-Pd-117    46117.      0.  5.2095E-03  2.3443E-03
 46-Pd-118    46118.      0.  5.7528E-03  2.5888E-03
 46-Pd-119    46119.      0.  3.4087E-03  2.1816E-03
 46-Pd-120    46120.      0.  1.9918E-03  1.2748E-03
 46-Pd-121    46121.      0.  8.6632E-04  5.5445E-04
 46-Pd-122    46122.      0.  2.7618E-04  1.7676E-04
 46-Pd-123    46123.      0.  6.4600E-05  4.1344E-05
 46-Pd-124    46124.      0.  1.1120E-05  7.1168E-06
 46-Pd-125    46125.      0.  1.3100E-06  8.3840E-07
 46-Pd-126    46126.      0.  1.0900E-07  6.9760E-08
 46-Pd-127    46127.      0.  2.1972E-08  1.4062E-08
 46-Pd-128    46128.      0.  3.4200E-10  2.1888E-10
 46-Pd-129    46129.      0.  3.7163E-11  2.3785E-11
 46-Pd-130    46130.      0.  1.3400E-12  8.5760E-13
 47-Ag-103    47103.      0.  0.0000E+00  0.0000E+00
 47-Ag-105    47105.      0.  0.0000E+00  0.0000E+00
 47-Ag-105-M  47105.      1.  0.0000E+00  0.0000E+00
 47-Ag-106    47106.      0.  0.0000E+00  0.0000E+00
 47-Ag-106-M  47106.      1.  0.0000E+00  0.0000E+00
 47-Ag-107    47107.      0.  1.6944E-02  1.0166E-03
 47-Ag-107-M  47107.      1.  1.1100E-14  7.1040E-15
 47-Ag-108-M  47108.      1.  2.9750E-13  1.9040E-13
 47-Ag-108    47108.      0.  3.2338E-13  2.0697E-13
 47-Ag-109-M  47109.      1.  1.1223E-02  7.1827E-03
 47-Ag-109    47109.      0.  1.1228E-02  7.1861E-03
 47-Ag-110    47110.      0.  1.3900E-10  8.8960E-11
 47-Ag-110-M  47110.      1.  5.9600E-10  3.8144E-10
 47-Ag-111    47111.      0.  9.8929E-03  2.7700E-04
 47-Ag-111-M  47111.      1.  9.8494E-03  7.8796E-04
 47-Ag-112    47112.      0.  1.0327E-02  4.1308E-04
 47-Ag-113    47113.      0.  8.2271E-03  4.9362E-04
 47-Ag-113-M  47113.      1.  9.1634E-04  4.1236E-04
 47-Ag-114    47114.      0.  7.1889E-03  1.6534E-03
 47-Ag-115    47115.      0.  6.2335E-03  6.8568E-04
 47-Ag-115-M  47115.      1.  2.3366E-03  1.0515E-03
 47-Ag-116    47116.      0.  3.3767E-03  1.5195E-03
 47-Ag-116-M  47116.      1.  3.3767E-03  1.5195E-03
 47-Ag-117    47117.      0.  3.0142E-03  1.3564E-03
 47-Ag-117-M  47117.      1.  3.0142E-03  9.6453E-04
 47-Ag-118    47118.      0.  5.9721E-03  1.9111E-03
 47-Ag-118-M  47118.      1.  4.0905E-03  1.8407E-03
 47-Ag-119    47119.      0.  6.8428E-03  3.0793E-03
 47-Ag-120-M  47120.      1.  2.2729E-03  1.4546E-03
 47-Ag-120    47120.      0.  5.1056E-03  3.2676E-03
 47-Ag-121    47121.      0.  5.3865E-03  3.4474E-03
 47-Ag-122-M  47122.      1.  1.6637E-03  1.0648E-03
 47-Ag-122    47122.      0.  1.9399E-03  1.2415E-03
 47-Ag-123    47123.      0.  1.9448E-03  1.2447E-03
 47-Ag-124    47124.      0.  8.1188E-04  5.1961E-04
 47-Ag-125    47125.      0.  2.4570E-04  1.5725E-04
 47-Ag-126    47126.      0.  5.2540E-05  3.3626E-05
 47-Ag-127    47127.      0.  8.0500E-06  5.1520E-06
 47-Ag-128    47128.      0.  1.1100E-06  7.1040E-07
 47-Ag-129    47129.      0.  1.8426E-07  1.1793E-07
 47-Ag-130    47130.      0.  2.0700E-08  1.3248E-08
 47-Ag-131    47131.      0.  5.0624E-10  3.2399E-10
 47-Ag-132    47132.      0.  3.1262E-11  2.0008E-11
 48-Cd-105    48105.      0.  0.0000E+00  0.0000E+00
 48-Cd-106    48106.      0.  0.0000E+00  0.0000E+00
 48-Cd-107    48107.      0.  0.0000E+00  0.0000E+00
 48-Cd-108    48108.      0.  5.8100E-13  3.7184E-13
 48-Cd-109    48109.      0.  0.0000E+00  0.0000E+00
 48-Cd-110    48110.      0.  7.2700E-10  4.6528E-10
 48-Cd-111    48111.      0.  9.9225E-03  2.7783E-04
 48-Cd-111-M  48111.      1.  1.1100E-12  7.1040E-13
 48-Cd-112    48112.      0.  1.0327E-02  2.8915E-04
 48-Cd-113    48113.      0.  9.0366E-03  5.4219E-04
 48-Cd-113-M  48113.      1.  1.0695E-04  6.4170E-06
 48-Cd-114    48114.      0.  7.1889E-03  7.9078E-04
 48-Cd-115    48115.      0.  7.8611E-03  3.1445E-04
 48-Cd-115-M  48115.      1.  7.0933E-04  4.2560E-05
 48-Cd-116    48116.      0.  6.7564E-03  7.4320E-04
 48-Cd-117    48117.      0.  4.5238E-03  3.6191E-04
 48-Cd-117-M  48117.      1.  1.5232E-03  1.2185E-04
 48-Cd-118    48118.      0.  8.3096E-03  1.3295E-03
 48-Cd-119    48119.      0.  3.6275E-03  1.6324E-03
 48-Cd-119-M  48119.      1.  3.6275E-03  1.6324E-03
 48-Cd-120    48120.      0.  7.7430E-03  3.4844E-03
 48-Cd-121-M  48121.      1.  1.3892E-03  8.8911E-04
 48-Cd-121    48121.      0.  6.7824E-03  4.3407E-03
 48-Cd-122    48122.      0.  7.8906E-03  2.5250E-03
 48-Cd-123    48123.      0.  7.3927E-03  3.3267E-03
 48-Cd-124    48124.      0.  6.1475E-03  2.7664E-03
 48-Cd-125    48125.      0.  4.1755E-03  2.6723E-03
 48-Cd-126    48126.      0.  2.0988E-03  1.3433E-03
 48-Cd-127    48127.      0.  7.9072E-04  5.0606E-04
 48-Cd-128    48128.      0.  2.6756E-04  1.7124E-04
 48-Cd-129    48129.      0.  6.7510E-05  4.3207E-05
 48-Cd-130    48130.      0.  2.2820E-05  1.4605E-05
 48-Cd-131    48131.      0.  2.5100E-06  1.6064E-06
 48-Cd-132    48132.      0.  1.5500E-07  9.9200E-08
 48-Cd-133    48133.      0.  2.3436E-09  1.4999E-09
 48-Cd-134    48134.      0.  1.0800E-10  6.9120E-11
 48-Cd-135    48135.      0.  1.6371E-11  1.0478E-11
 48-Cd-136    48136.      0.  1.2600E-14  8.0640E-15
 49-In-107    49107.      0.  0.0000E+00  0.0000E+00
 49-In-109    49109.      0.  0.0000E+00  0.0000E+00
 49-In-111    49111.      0.  0.0000E+00  0.0000E+00
 49-In-112    49112.      0.  0.0000E+00  0.0000E+00
 49-In-112-M  49112.      1.  0.0000E+00  0.0000E+00
 49-In-113    49113.      0.  9.1434E-03  5.4860E-04
 49-In-113-M  49113.      1.  0.0000E+00  0.0000E+00
 49-In-114    49114.      0.  2.5900E-12  1.6576E-12
 49-In-114-M  49114.      1.  2.2700E-12  1.4528E-12
 49-In-115    49115.      0.  8.2796E-03  3.3119E-04
 49-In-115-M  49115.      1.  7.8612E-03  3.1445E-04
 49-In-116-N  49116.      2.  7.0667E-10  4.5227E-10
 49-In-116    49116.      0.  7.0667E-10  4.5227E-10
 49-In-116-M  49116.      1.  1.4133E-09  9.0454E-10
 49-In-117    49117.      0.  3.8331E-03  2.2999E-04
 49-In-117-M  49117.      1.  4.1772E-03  3.3417E-04
 49-In-118-N  49118.      2.  4.1450E-08  2.6528E-08
 49-In-118    49118.      0.  8.3101E-03  1.3296E-03
 49-In-118-M  49118.      1.  8.2279E-08  5.2658E-08
 49-In-119    49119.      0.  3.8129E-03  1.7158E-03
 49-In-119-M  49119.      1.  3.6280E-03  1.6326E-03
 49-In-120-N  49120.      2.  0.0000E+00  0.0000E+00
 49-In-120    49120.      0.  3.8871E-03  1.7492E-03
 49-In-120-M  49120.      1.  3.8871E-03  1.7492E-03
 49-In-121    49121.      0.  1.6152E-03  1.0337E-03
 49-In-121-M  49121.      1.  6.8002E-03  4.3521E-03
 49-In-122-N  49122.      2.  0.0000E+00  0.0000E+00
 49-In-122    49122.      0.  8.1927E-03  1.8843E-03
 49-In-122-M  49122.      1.  3.0208E-04  1.9333E-04
 49-In-123    49123.      0.  7.2665E-03  3.2699E-03
 49-In-123-M  49123.      1.  1.8949E-03  6.0636E-04
 49-In-124-M  49124.      1.  1.9496E-03  1.2477E-03
 49-In-124    49124.      0.  8.0971E-03  5.1821E-03
 49-In-125    49125.      0.  6.1818E-03  2.7818E-03
 49-In-125-M  49125.      1.  4.5420E-03  2.9069E-03
 49-In-126-M  49126.      1.  5.9762E-03  3.8247E-03
 49-In-126    49126.      0.  3.8773E-03  2.4815E-03
 49-In-127    49127.      0.  3.8281E-03  2.4500E-03
 49-In-127-M  49127.      1.  3.8281E-03  2.4500E-03
 49-In-128-M  49128.      1.  2.7149E-03  1.7375E-03
 49-In-128    49128.      0.  2.9822E-03  1.9086E-03
 49-In-129    49129.      0.  1.5198E-03  9.7269E-04
 49-In-129-M  49129.      1.  1.4523E-03  9.2948E-04
 49-In-130-N  49130.      2.  0.0000E+00  0.0000E+00
 49-In-130-M  49130.      1.  0.0000E+00  0.0000E+00
 49-In-130    49130.      0.  1.9798E-03  1.2671E-03
 49-In-131-M  49131.      1.  0.0000E+00  0.0000E+00
 49-In-131    49131.      0.  5.9296E-04  3.7950E-04
 49-In-132    49132.      0.  1.0222E-04  6.5421E-05
 49-In-133    49133.      0.  1.1620E-05  7.4368E-06
 49-In-134    49134.      0.  6.5500E-07  4.1920E-07
 49-In-135    49135.      0.  8.1172E-08  5.1950E-08
 49-In-136    49136.      0.  6.4800E-10  4.1472E-10
 49-In-137    49137.      0.  2.6018E-11  1.6651E-11
 50-Sn-111    50111.      0.  0.0000E+00  0.0000E+00
 50-Sn-112    50112.      0.  0.0000E+00  0.0000E+00
 50-Sn-113-M  50113.      1.  0.0000E+00  0.0000E+00
 50-Sn-113    50113.      0.  0.0000E+00  0.0000E+00
 50-Sn-114    50114.      0.  2.5400E-12  1.6256E-12
 50-Sn-115    50115.      0.  8.5705E-03  2.3997E-04
 50-Sn-116    50116.      0.  2.1200E-09  9.5400E-10
 50-Sn-117-M  50117.      1.  1.2266E-05  7.8502E-06
 50-Sn-117    50117.      0.  6.0470E-03  3.8701E-03
 50-Sn-118    50118.      0.  8.3102E-03  9.1412E-04
 50-Sn-119    50119.      0.  7.2595E-03  7.9855E-04
 50-Sn-119-M  50119.      1.  1.9065E-04  8.5793E-05
 50-Sn-120    50120.      0.  7.7742E-03  8.5516E-04
 50-Sn-121    50121.      0.  8.2936E-03  5.3079E-03
 50-Sn-121-M  50121.      1.  1.8321E-04  1.1725E-04
 50-Sn-122    50122.      0.  8.5026E-03  9.3528E-04
 50-Sn-123    50123.      0.  4.6490E-05  2.9754E-05
 50-Sn-123-M  50123.      1.  9.1716E-03  2.1095E-03
 50-Sn-124    50124.      0.  1.0348E-02  1.1383E-03
 50-Sn-125    50125.      0.  6.3609E-03  3.8165E-04
 50-Sn-125-M  50125.      1.  5.5812E-03  1.2837E-03
 50-Sn-126    50126.      0.  1.3151E-02  2.1042E-03
 50-Sn-127    50127.      0.  1.1188E-02  2.5732E-03
 50-Sn-127-M  50127.      1.  3.0747E-03  1.3836E-03
 50-Sn-128-M  50128.      1.  5.6508E-03  3.6165E-03
 50-Sn-128    50128.      0.  1.7040E-02  1.0905E-02
 50-Sn-129    50129.      0.  1.2803E-02  5.7613E-03
 50-Sn-129-M  50129.      1.  2.1779E-03  1.3939E-03
 50-Sn-130-M  50130.      1.  8.2240E-03  5.2634E-03
 50-Sn-130    50130.      0.  9.0459E-03  5.7893E-03
 50-Sn-131-M  50131.      1.  5.9029E-03  3.7778E-03
 50-Sn-131    50131.      0.  6.4322E-03  4.1166E-03
 50-Sn-132    50132.      0.  5.4380E-03  2.4471E-03
 50-Sn-133    50133.      0.  1.7433E-03  1.1157E-03
 50-Sn-134    50134.      0.  2.9276E-04  1.8737E-04
 50-Sn-135    50135.      0.  2.9740E-05  1.9034E-05
 50-Sn-136    50136.      0.  2.3300E-06  1.4912E-06
 50-Sn-137    50137.      0.  1.2900E-07  8.2560E-08
 50-Sn-138    50138.      0.  1.9200E-08  1.2288E-08
 50-Sn-139    50139.      0.  1.6478E-10  1.0546E-10
 50-Sn-140    50140.      0.  2.6010E-11  1.6647E-11
 51-Sb-113    51113.      0.  0.0000E+00  0.0000E+00
 51-Sb-115    51115.      0.  0.0000E+00  0.0000E+00
 51-Sb-117    51117.      0.  0.0000E+00  0.0000E+00
 51-Sb-118    51118.      0.  0.0000E+00  0.0000E+00
 51-Sb-118-M  51118.      1.  0.0000E+00  0.0000E+00
 51-Sb-119    51119.      0.  2.2800E-13  1.4592E-13
 51-Sb-120    51120.      0.  2.5700E-12  1.6448E-12
 51-Sb-120-M  51120.      1.  7.3300E-12  4.6912E-12
 51-Sb-121    51121.      0.  8.3346E-03  3.3339E-04
 51-Sb-122    51122.      0.  7.9100E-09  5.0624E-09
 51-Sb-122-M  51122.      1.  5.5400E-09  3.5456E-09
 51-Sb-123    51123.      0.  9.2182E-03  1.0140E-03
 51-Sb-124-N  51124.      2.  0.0000E+00  0.0000E+00
 51-Sb-124    51124.      0.  2.0300E-06  1.2992E-06
 51-Sb-124-M  51124.      1.  1.0200E-06  6.5280E-07
 51-Sb-125    51125.      0.  1.1963E-02  7.1780E-04
 51-Sb-126-N  51126.      2.  8.8289E-03  5.6505E-03
 51-Sb-126    51126.      0.  1.9115E-03  3.0583E-04
 51-Sb-126-M  51126.      1.  1.3186E-02  2.1098E-03
 51-Sb-127    51127.      0.  1.4928E-02  4.1799E-04
 51-Sb-128    51128.      0.  2.0048E-03  1.2830E-03
 51-Sb-128-M  51128.      1.  1.8063E-02  1.1560E-02
 51-Sb-129    51129.      0.  2.0541E-02  1.6433E-03
 51-Sb-130    51130.      0.  1.5650E-02  1.0016E-02
 51-Sb-130-M  51130.      1.  1.4648E-02  9.3747E-03
 51-Sb-131    51131.      0.  3.7233E-02  2.9787E-03
 51-Sb-132    51132.      0.  1.3057E-02  3.0030E-03
 51-Sb-132-M  51132.      1.  1.8888E-02  4.3443E-03
 51-Sb-133    51133.      0.  2.4319E-02  5.5933E-03
 51-Sb-134-M  51134.      1.  5.2993E-03  3.3916E-03
 51-Sb-134    51134.      0.  5.5385E-03  3.5447E-03
 51-Sb-135    51135.      0.  2.9942E-03  1.9163E-03
 51-Sb-136    51136.      0.  6.2387E-04  3.9928E-04
